Name,City,Address,Phone,Rating,Price,Photo Urls
Holiday Inn Express North Hollywood - Burbank Area, North Hollywood,"11350 Burbank Blvd, North Hollywood, CA 91601, United States",(818) 821-8031,4.4,104,https://lh3.googleusercontent.com/p/AF1QipM9t2FSPTMoRDXgVDusKycD84k1FLDpCkcQg-Dc=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNZVBogc4sheuewofuyzSJeYm5pY9K4oI6v90qp=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPN2TxDSeWLG4GUrYZHXinrqT17KPy_IgCAUh4q=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOD0CZw0JrqoypINp2fMPnSnyi1hjryC4yS3Qr3=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPO9KLiVFB2INkHtXaL9pml0cBbDPvNhYxHeUot=s1600-w400
Best Western Burbank Airport Inn, North Hollywood,"7615 Lankershim Blvd, North Hollywood, CA 91605, United States",(818) 765-2900,4.2,149,https://lh3.googleusercontent.com/p/AF1QipOO8r03XtHYZmDDoq0GpbJlPPud1rwUv1RNMJhf=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNzbkDSj3ZEbklmjTnmmDD6qGwkf5x5Wlai1-9_=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOAOQ4oytjehm9rVwI09kUn2IKV1z7U1lqnsTve=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPapidSaflO-3ltHrESrPwniwNq1ixFDyQN5L5E=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMChZk_whcxUfPkf8eT0GueGjyLxnofYujVEhPT=s1600-w400
Colony Inn North Hollywood, North Hollywood,"4917 Vineland Ave, North Hollywood, CA 91601, United States",(818) 763-2787,3.7,100,https://lh3.googleusercontent.com/p/AF1QipNdZgxN4cvIskdyHhLceFY0z9TY71kZkfg_uqop=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMRe7erM0vofq7E4x_ZgwbRxSsRNqai-Ez81WXJ=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOoxq4sTIUNQMdw_NbJiayDBe4UNw3U04sMywYS=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPgskpMzqg3NLXbRH0b-GWKJvVmBk1IsRpGyhHc=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPBJ6S9ZPnQqqfE-gM7_868IgrcP76zc6wJoQ05=s1600-w400
Comfort Inn & Suites Near Universal - N. Hollywood - Burbank, North Hollywood,"6147 Lankershim Blvd, North Hollywood, CA 91606, United States",(818) 769-6600,3.8,159,https://lh3.googleusercontent.com/p/AF1QipPXfo2y0VewCUrZg9bE2cJDR-xMvlq6JS-gRNm1=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPGoRuxxGjdOwX1SNKXEmXHPLuCgwVPU9UpW604=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPR2azomui8umtiyPp4KhmkKpSV87KWvJ9n73Q_=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMRVh3OaMwL9Pl8jq_ppwg04Z1rkACL4DOQv2VW=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOrWkKhdwE9N4JfZsjQW4dXlSsma6kXYtd1kd8k=s1600-w400
Mikado Hotel, North Hollywood,"12600 Riverside Dr, North Hollywood, CA 91607, United States",(818) 763-9141,3.8,189,https://lh3.googleusercontent.com/p/AF1QipMRFSZmFtyHxZYVSweWiP8KtljLWK_MtrNILz21=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMUiWJIWxdL20yCx0xyn8rzzu-OFmNDbuy5DDv4=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipO67UPdwgM08JYK9qQy0haeU-wWLiJsGZut8jEy=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPE0fK9fSZ4Ezsk86PXSSvRN-q0WFf4GlORW1dN=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipM6CZXAGB8QCddYK11sV58paMcoe1_cQWQcxOrE=s1600-w400
Guesthouse Hotel Norwalk, Norwalk,"12500 Firestone Blvd, Norwalk, CA 90650, United States",(562) 868-0991,3.4,146,https://lh3.googleusercontent.com/p/AF1QipMfDeQ1rOobcaa15IxKre761pyTaWTWgeONdH8d=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOFWvGx34kwZgrgKn3s0NWh_PbU293y92T96V1d=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPfgpsKFblL8U1sVMoq7iAtI69UXAqzT7Homthe=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNJA9ZmtMGtrskmXOia-gBmBeCKlYQClxt6vRUJ=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMT5YwynM9Qa62n-vv9zxONoPTA_8RPB5fyAjs8=s1600-w400
Best Western Norwalk Inn, Norwalk,"10902 Firestone Blvd, Norwalk, CA 90650, United States",(562) 929-8831,4.1,136,https://lh3.googleusercontent.com/p/AF1QipMk4dScHcMRfkMEh8pAwque5dMPUa0Lpnwf8DSL=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPTRMoSi52S-ouAZh4lmzytyNnk8Sxlm-7wiygG=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipO9rst2pQW0ngSao-C8VzcTeOGdx-1PPst5Vg3Z=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipM1tbBYcVKfKu4nWH8H4IYTf2tHj-bUEB5bwYrZ=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPkcdDqVpe3iwOCw1wdpxzYTYamAwCGDd6rOQZv=s1600-w400
Motel 6 Los Angeles - Norwalk, Norwalk,"10646 Rosecrans Ave, Norwalk, CA 90650, United States",(562) 864-2567,3.8,129,https://lh3.googleusercontent.com/p/AF1QipPqBJA1uvAqdQ07gTpwmZmyvaVOzczBuGow5hL4=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNekCOEvEx0UpOSymkIF7qNnPuk1YL4WdySGtnF=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMtQIuXgOP5znnO2WCgsnfWL0KYFi-kGiUkGrTn=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMTjcDgWRb4MZhgJYXp6T4iqub3EEwXT4oy2QnU=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPFMlOM0p-h-Aq9VUEPBOVrPsUSb7EJ8iWdA2AY=s1600-w400
Luxury Inn, Norwalk,"12225 Firestone Blvd, Norwalk, CA 90650, United States",(562) 868-0791,3.2,125,https://lh3.googleusercontent.com/p/AF1QipMTAkEMaY-0jUL3vwXpBbYtDtaSD-cqpNPl1idc=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOyszFMdKRN9K0iyOJoWs7AE0DnaWrpLEbSvgKW=s1600-w400
Best Western Plus Novato Oaks Inn, Novato,"215 Alameda del Prado, Novato, CA 94949, United States",(415) 883-4400,4.5,108,https://lh3.googleusercontent.com/p/AF1QipPaQ9HIOW0WinS6hwcbTZ6mooYz4aJ2nLvTY-qK=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOsbgcUQUM1A_LJqaabwkxXVtd6JbUPct9ZjIrE=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipM1gzHCfSpW93BtyZnORm1I3FUu1YTlbSUIJnBu=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPgwkQFyyzwrXjWdW87YduKEKDMmaQljHjlxBkT=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOpPvOWrp0YCfI9oDwUa5la1-rR-gK9remQVx7X=s1600-w400
Courtyard by Marriott Novato Marin/Sonoma, Novato,"1400 Hamilton Pkwy, Novato, CA 94949, United States",(415) 883-8950,4.1,155,https://lh3.googleusercontent.com/p/AF1QipNuElmGsS3J6faXv0jeK7JaDYEeD1csVaXmkES3=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOqXRndvLwr9VUFT_jCcO_uowcNtWlO-z3UrX_d=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNt3CCyltKc-7Dyq-oJ8ekgo2zbQ9CM9nNbwfUl=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNKDquT4ksYhp6Jck7F0BSbjenTuanDfXFBMlvn=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPvW7e7YKi76nUtkRXLmV7Jj9W7t_1RjUZG4qSO=s1600-w400
Days Inn Novato/San Francisco, Novato,"8141 Redwood Blvd, Novato, CA 94945, United States",(415) 897-7111,3.6,123,https://lh3.googleusercontent.com/p/AF1QipNp0j-hlwXQkFEDh9fvN5yLufj5TSjIK0Vgiv2B=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPtQrQdmJieXVP9_rg9XPwi6DpHzX7-aP7r00Cr=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipP9UGCR6cVeufGM3EwxvaGZ44-dbiJOpi_Fet3G=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNJrb0trIILcmp-3ANV62wGsA9phUuDnJjH2dT5=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMAhF1wiTzYrRYiLKEAGnD18UU3vpZaGaps4ZNa=s1600-w400
Americas Best Value Inn - Novato/Marin/Sonoma, Novato,"7600 Redwood Blvd, Novato, CA 94945, United States",(415) 892-7500,3,165,https://lh3.googleusercontent.com/p/AF1QipOP1b6UbAIVFr1Rm8EDHyvPG8T_eBLbEVMcIKTS=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPd5gbeEX7JZkY-weuxAU7KrFH6rQv_m7FYFis_=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPdTxK0N1lo2Kj1Ypg7eScZC_tR1TlZFuNtbcSL=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOWMewCP_VUkR7hhQj0tdLAYYk9zrPTIiwvH0-h=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPfe7Ob_J0-rfvRbj7q2WePcAVqjuEEY_XSH_bY=s1600-w400
Inn Marin & Suites, Novato,"250 Entrada Dr, Novato, CA 94949, United States",(415) 883-5952,4.2,179,https://lh3.googleusercontent.com/p/AF1QipMNVn_xoCDUcIml1NcIy3_KcmQkcd8dTTncF1JV=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMl8lV82gFhgexclHQrIGzEF3JTkp-3KZZZV6qT=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipM0URWziSsXQvdcTezzkXrLtOLXAgk0gzWIyIbq=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMBWgGXjZdWuFouY9ADmJ8NHiT7GifA4U6K9QnL=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNwlD5wGzEcWSdqtEfFtnUTqiU4Tcbh3Ny9RjR4=s1600-w400
Motel 6 Oakdale, Oakdale,"825 E F St, Oakdale, CA 95361, United States",(209) 847-8181,3.8,104,https://lh3.googleusercontent.com/p/AF1QipMC9_O9cvXi1pPtpgqUiLf826nTpIwg0yERylOX=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMgoqyCEIZP5-MuwQ60jmaZeKDTdOgUJIkBR6ds=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNnug-FWYYaVwRNUbZwCGjeP-nIJlxZ06cDvrUF=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNKCkLt0KLCdmxEHmQb-i0WO82kVM0MXHPq1gkz=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOMXPC3xZ6Xeu1sbnesX2Fr6C5EQNsp162FFzRP=s1600-w400
Holiday Inn Express Oakdale, Oakdale,"828 E F St, Oakdale, CA 95361, United States",(209) 847-9121,4.1,173,https://lh3.googleusercontent.com/p/AF1QipOTbu7aSiGjEpY6F5Ed-AgTPQg_CX5JcRR2w4zL=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPlJ6xNM4uxKySTtLGhIJW87yy3aLr2yWEnESgu=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPTITr0Z-Kom4JN4QSa8QjnAQ_f31tSl0xmtB7i=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNbs19v-rVeeCGhRuu9rmcsToIEbLs22ufqCG3L=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMSRsYjKmE22_t50fsoKBuTsm4GBx38hN6_lC9z=s1600-w400
Best Western Plus Rama Inn & Suites, Oakdale,"1450 E F St, Oakdale, CA 95361, United States",(209) 845-2500,4,114,https://lh3.googleusercontent.com/p/AF1QipPX1lj3E5giaRR5SDX9Hydz8U-t8-7RR54FajfQ=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPDaFdZiGlbtOTqkgeYiIfj-t1HVrF6TMexDZIL=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNjoV-BeIB1j_2_BH0UsinKn0Y8QXYtNNK_Z3S5=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOzz0dy7QBp5Zk0H_LKM45GwsEnyoH2M4XQy4hf=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOO_1vKTHdqe8yQEu04McHEpyvxUWeChLmMqVJN=s1600-w400
Comfort Inn Yosemite Area, Oakhurst,"40489 CA-41, Oakhurst, CA 93644, United States",(559) 683-8282,3.7,176,https://lh3.googleusercontent.com/p/AF1QipOf1faPgVAfIv0XGZBq-8FkHJxHiVsis_Zf6_iN=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNh4RFPCzm89yvs8IQnpvl3MXVvxuSz0c7ZpdCY=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMAlRsZT05uum1qCULhJfhaXPM8-9Bt5GEzcSbC=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPnqpVhHkVOrsHA6cVd19IQJFS55KeKCMI0TFaZ=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipO4ESsYrEr4pmeOdZj8Ww_bW4g_UYVUY4oHeyg9=s1600-w400
Yosemite Southgate Hotel and Suites, Oakhurst,"40644 CA-41, Oakhurst, CA 93644, United States",(888) 265-7733,4.1,111,https://lh3.googleusercontent.com/p/AF1QipMZqUIlNSV_GqfuFun257-WgLgRyBKg27R_1B6D=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPHtgNxB4R-EJtnrUbYBjdRhNKhpEAuEypVcdgO=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMtVxxKy7SV0AWSWJWfwjH9BIGk9am6P3nxpnm9=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMtQ92FmKqcSzmVGj_aEfdKC4e37cudGWaJdhlD=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipO4xg3ifsuioMSfMNgdDyfCcJudJ9sTgCzuAO16=s1600-w400
Americas Best Value Inn - Yosemite South Gate, Oakhurst,"48800 Royal Oaks Dr, Oakhurst, CA 93644, United States",(559) 658-5500,3.3,193,https://lh3.googleusercontent.com/p/AF1QipMvKgMfOtQDn_fX2BOhQzXKnXwlxHkDEXIWaeuQ=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPlQ5ypxrtCJMvsLqjEj0AL02xjrfX0aY18e09A=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNb24CvLO8GDg8i22SyZ98PYZJY0WKXuZg1nS7H=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOJIt-WTGfF_jV-rxJBo9R8s-15_fD5qP1-CvT8=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOxG-DI3kzPkTcpyW5ygDgRIL5aKmnOPFFf_Y_P=s1600-w400
Yosemite Sierra Inn, Oakhurst,"40662 California Hwy 41, Oakhurst, CA 93644, United States",(559) 642-2525,3.4,125,https://lh3.googleusercontent.com/p/AF1QipOFlyyy4bfcxtM87dWnPu7mu3bxaZ5aV9GuW8Dp=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNW1zzsRh2WB6LryJuEHanmf7XQTwmkaxLn92Su=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPbaNToJkiuwqm3_QRQHpiMp_Q-7JTWRxgTrg9c=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipN_F-eekr7nRU91VN0VbxrdfJsI14uxn5sJ65hT=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNGRv2gYXHFgkSdeDLTXlC07pZrlFVf0oglxtjd=s1600-w400
Clarion Hotel Downtown Oakland City Center, Oakland,"371 13th St, Oakland, CA 94612, United States",(510) 279-1700,3.6,169,https://lh3.googleusercontent.com/p/AF1QipNsVH7gA0YH3nBvQq2Rrc7FPDccyYh9CWfDLI1v=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMUOWJUsqiA_kRcoStNot5ItjMhHhdi9ScQPEHD=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMgfjCAznRG5_XKL7Uq3ujuyUctaPvLtxCvMsV5=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipONvs4b-lhvmUyEKXA6SymZ3NGVcXehZrM_IypC=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipN8r6AOkZOGWnRsJBpf22ZYV--PMCIQJfRrZ7Wv=s1600-w400
Waterfront Hotel, Oakland,"10 Washington St, Oakland, CA 94607, United States",(510) 836-3800,4.2,149,https://lh3.googleusercontent.com/p/AF1QipMRBQn1b2qeqJdqRv2cwrfB6oXWmCuNgkNJ3pH8=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNbbpbhOf2PzDuW6SJS_ZIR_noZeonnHDF9zM99=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPYCY9KSlCnvIAFKOeSvfX1vutlPKiVjpyikguN=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOweaTEM-BfxeA-5M6WdRRDcTeA_zyyExus-4We=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNU00NhdUZwatWCY3rJbQZCcCRQ9wwuEb5298DC=s1600-w400
The Washington Inn Hotel, Oakland,"495 10th St, Oakland, CA 94607, United States",(510) 452-1776,3.6,105,https://lh3.googleusercontent.com/p/AF1QipO_9KkIY7yMuNsYYg10IJnZ9cMCutroFGnXil64=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOsFhHUzZOwLEiy2jp_wBWlczgbXCpx9mz9G4Q3=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPSca7qhuEkl64f1QMcCCN5Y5_sbzhVbIzHh9WL=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOXGkayHm1vLysL3eLnJNSDewW1R3xouUoL2GeO=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOOzwOILZOAs26j8L95Px1_SoltyOXi7kvCuiAP=s1600-w400
Z Hotel Jack London Square, Oakland,"233 Broadway, Oakland, CA 94607, United States",(510) 452-4565,3.7,113,https://lh3.googleusercontent.com/p/AF1QipNSoKWX9hHdhzWcTDc_ekZ5IURC7EasN9BswYXG=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPQ4JjnspjeerBBcHSjDUWcGB8P4b6EhT_7mwLP=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOA2IkNyd698akYMhH1NLecXZW1RkH2UYYqVJqI=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNf8zSTcKT0eLPXYzdtZRBpH7D7Q6sH6iAyh7Hw=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipO_EeapG5KzIvsjj5XMZIB2-R5UO_Bzhlq8VPgp=s1600-w400
Hilton Oakland Airport, Oakland,"1 Hegenberger Rd, Oakland, CA 94621, United States",(510) 635-5000,3.8,111,https://lh3.googleusercontent.com/p/AF1QipNYXJN-KJ2FVnyepuEQl6jamJulEl5HiI-HS18E=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMI97wE_3QoN8r5T_axt19xPwPEQOX5vn63jo2c=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPScTmR8ap4EL7m40c3_Ycpr6SaU_wRaB4bIs7D=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOl8FxjZkEVYcMQTgz6Uj57NU64PHp45_IQY05T=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipO2Pvmht08wVshXss5RsdoKBHRW6OXQMs1V1-X1=s1600-w400
Motel 6 Pittsburg, Pittsburg,"2101 Loveridge Rd, Pittsburg, CA 94565, United States",(925) 427-1600,2.7,101,https://lh3.googleusercontent.com/p/AF1QipNwVWaxVpNH5ArzjxMJ_vSXAGOF3Ysp3CLTXZMx=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMRyGcLe743P6-fSYUpIr990hr74Eo32Cbgpbwj=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMsmnD342Hl7Tdfdqcblp4ZNOkkMUcIuQUyAY-t=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOXQazcXXzWkhGob3bpT00K2RIzmMfOvwPwYHuO=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPeqJQjh6mXraDb3tBU12hD8oVCaxYXNAxpTjwZ=s1600-w400
Occidental Hotel, Occidental,"3610 Bohemian Hwy, Occidental, CA 95465, United States",(707) 874-3623,4.1,132,https://lh3.googleusercontent.com/p/AF1QipMnTH6UvRxSqPFmddUXhl05Sd6uejiOXmRLjSY0=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNdpdxGi7BFOQosq27DOrXQ7mj3FnOoNi0yQGWF=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipP9OlYhzS35YgQCBgKrgdgtxgMuOrZQ6236xXth=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNddKTXhk3Repy514C-wJ9qbOaLFRq-ba_9f7PR=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPmrDv1vx5kfIRfGgctZWiEpeSNAtD09o6Rg5ra=s1600-w400
Union Hotel Restaurant & Cafe, Occidental,"3731 Main St, Occidental, CA 95465, United States",(707) 874-3555,4.5,178,https://lh3.googleusercontent.com/p/AF1QipN3mLxNVLzzkWzaVHpw-r4E70j6a9EEzGY6riOT=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNiJcozI9NdQbKHXXdBBwWGONK7dGeVbGFlMazp=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPlIMAIar-CaOJUkf56lCJakTxOpAnfy0M_fhv6=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOIHiF8lswcsptT4ZJH3O2wwEyGUg18DIsM9H_0=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNpwSPItX1nR2-J65vgu6bZlJWJtdp8ZAy2Kzkc=s1600-w400
Inn At Occidental, Occidental,"3657 Church St, Occidental, CA 95465, United States",(707) 874-1047,4.7,160,https://lh3.googleusercontent.com/p/AF1QipM_5DJ41WNpXxaC2Ct4V9qsjTPrvrtynfms2ydO=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOs1n1v2ysEFiHKv4E5rw0UMLz15_9_3HGbswrr=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipM7Y7wVSYa7ux5slO3UtHq__4TYxSCCCwTjyeNe=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOZ-gLZCn8pUu6BF36fG1I9Hl4vkmAydrDUdvPt=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPvNHQjDSAVjNuBd8lJAUo3ZYXSlcmzuw_EgdnX=s1600-w400
Pacific Plaza Resort Hotel, Oceano,"444 Pier Ave, Oceano, CA 93445, United States",(805) 473-6989,4.3,109,https://lh3.googleusercontent.com/p/AF1QipMI7vtesCF-MUboVmopa1TqtMUb0z0q7x-nTCoJ=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPGei7asQ5r0hRhEFhfvR7GUQBYZSrLtzL4qwh6=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipO6l70V2DL0_tVR0GyXh_m4Zi8EN2NEnj_f7zMz=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipP0dt6c2iLoIaTdLduiriHEK5BLzzGuJko3jQ0l=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPBwwZEMI_JZ3ribqPiNlALIq6fgZ072oweVUY2=s1600-w400
Oceano Inn, Oceano,"1252 Pacific Blvd, Oceano, CA 93445, United States",(805) 473-0032,3.4,179,https://lh3.googleusercontent.com/p/AF1QipPV0TgjKOE8D0grdyxZptvN9dAAdyRy6N2ctAWl=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipM-ASkdNR1ndg9WdT14Yt9kVzffB4bMZMaJtnyy=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMTtBfVS4e0iqU2Nr_pg_YSepZtofMM1Z9nR_D4=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOIBAjdjhZJ8ebDQa-GvhxQz5jmi7pjpajvuwMb=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPHS6s8QNL-NtJXJ1WmsDN5-6sv1vycWSsvWvuo=s1600-w400
Pismo Beach Resort, Oceano,"345 Pier Ave, Oceano, CA 93445, United States",(866) 217-8111,4.4,199,https://lh3.googleusercontent.com/p/AF1QipOlPmSssvbbBBUXP8rgQYSNhLEQp_hQIZEMQRNP=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipP3iaeC37Vi_JPGUhB5vf4oGPkbbe9mgq2qh05c=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOkr2rjUyM5SYBY4UqOKPSJQjF4gwc40N3i0WA=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNjLPCTCK_lO_ALdt_ES5NwzbAXY_Vs6uZfj-vA=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPWZfl4hLl3RtrFG4eexqXHmdd6RLFTtvGU6Y9G=s1600-w400
Ramada Oceanside, Oceanside,"1440 Mission Ave, Oceanside, CA 92058, United States",(760) 967-4100,3.8,109,https://lh3.googleusercontent.com/p/AF1QipPAGSNNtZofy4rP9UemrvHtEcqT--MTqcjZcn-l=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipO3kMQzzNjIa3ticnFxchXQsYBkzCM23MYQDhl6=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMYMaaHkXEvyALDSA-ZDPOs2PHBFJaLAFK5ce1d=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipN4V7WMc3ry3krd_v426dTLkvbi6_aE57pLctA4=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMZEI-oQFmwHVgv2X7MJWK88fI_LGY4mauPPt6j=s1600-w400
Rodeway Inn, Oceanside,"1103 N Coast Hwy, Oceanside, CA 92054, United States",(760) 722-1904,3.1,119,https://lh3.googleusercontent.com/p/AF1QipMvgD0onBHBHChE7ZCaxdQGGYgetYL4ffQBoFrG=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipP0wrNpgt8wRoCMJPLhtksZsd0DTvmmup6Yxpbr=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipODiCebtrVOi29RGm_24fU6JoxuxW_yn43BaqOn=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNXakE6mmosO5AxOS9FOm4Zs7OKZD6uUCbWLplz=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPnFP4rpiWzgr814JtDNcFRPqcoOwRjj0nv8i7Q=s1600-w400
Comfort Suites Oceanside Marina, Oceanside,"888 N Coast Hwy, Oceanside, CA 92054, United States",(760) 722-8880,4,182,https://lh3.googleusercontent.com/p/AF1QipOSkRNi2tph4OH1lmlu8CKX9XdveOXpXtWlrbYS=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPiqer1TZVBgBwstERJmk5bHw-bVaLCZriVJDqk=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNu733xIrIvCwJxUN0cvjIx8SMnVErwmouuSPUY=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPv19LrNA6F_to-cMhgw9gS4mLHtMWWdmU8RS_Q=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOykawt39KD9zs5mT9mk5ImtRfl22ywmlnwOQ8-=s1600-w400
