Name,City,Address,Phone,Rating,Price,Photo Urls
Artesia Inn and Suites, Artesia,"16905 Pioneer Blvd, Artesia, CA 90701, United States",(562) 402-2202,2.1,111,https://lh3.googleusercontent.com/p/AF1QipMKbAScFBFIE0tIKseQd-MkTty8LS0dtvLGpD1G=s1600-w300 https://lh3.googleusercontent.com/p/AF1QipORo-n3BqOJAdpB5Hm5qaODGXoVFpMEw8lVHSLK=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMHESZVkRNt8ymbzHsqdlxPgCdjpI7vmKCTGKtZ=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNMJxckW2Fon0olr4v8kvAGK_KFUVmKDLp7L_DX=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNySG0Du10U-a-9Fc9Mzg22B1MgeoOVUmj4BbWW=s1600-w400
Sheraton Cerritos Hotel, Cerritos,"12725 Center Ct Dr S, Cerritos, CA 90703, United States",(562) 809-1500,4.3,176,https://lh3.googleusercontent.com/p/AF1QipP-23xjHER3nlldp3tCf01_sKN0VeBpvLJfP3h6=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMofL-_lFB_zs1m3-yAG9ACBx66hpSWXSm5mO0b=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMA9k_-RWSlBvblV2fVUnVnRIzPsQ73lGdaDy49=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNllReolTK1YPlknl8K_W0H6RiMZHU2T-x2QkAX=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPjfU-EhDqCI_VnckL2YeR2bdY9jqUuWuO_k3TT=s1600-w400
The Excelsior Hotel, Artesia,"16905 Pioneer Blvd, Artesia, CA 90701, United States",(562) 402-2202,1.9,168,https://lh3.googleusercontent.com/p/AF1QipP3pL5iALMHxQwxc147ZcpLnL0mO8EH6sizBHeU=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipO4bWj4AOhSbKLKmIFsXpPFP-YzmVTo_aBqcEk-=s1600-w281
The Carlton Hotel, Atascadero,"6005 El Camino Real, Atascadero, CA 93422, United States",(805) 461-5100,4.3,113,https://lh3.googleusercontent.com/p/AF1QipPDVPkdycciXphXI3IYCIluq0l9dOd3Zj1FzyVV=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPM-e51r1vb17a8Jh6HyjyzNg-bgDpW098PNBAe=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOKEvk-5O7PsqawhR7Ab_AuDOeAFzyw1e9Wdi83=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNCwJL6_P_SR1aq7LT9z9IICicf-W_XQNW0a3oY=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMiVIAok04esznV9x15fOeAV7pWsHwiSW39rpaX=s1600-w400
Holiday Inn Express Hotel & Suites Atascadero, Atascadero,"9010 W Front Rd, Atascadero, CA 93422, United States",(805) 462-0200,4.4,174,https://lh3.googleusercontent.com/p/AF1QipNsAhzdv6wDauB_0EjTTZtTMn6LoaiPQdKjUeAz=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNrMUxO47oAlFaAlxPDY95NZmxd8_2RPK9PMEeq=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPSVAPNKI7YfHzx6lmRtT9zNsW2mTh-FZPsMUC7=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOKZaX1kU4QB7A1D6ArjbE85XpYe_ErvZM-L3ME=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPIhaHk5fDAYk9DlkwD40LmTO1laokHnkjH2zaB=s1600-w400
Best Western Plus Colony Inn, Atascadero,"3600 El Camino Real, Atascadero, CA 93422, United States",(805) 466-4449,4.2,142,https://lh3.googleusercontent.com/p/AF1QipNLAC73N09zWrpkmAZUAurzaTdpFDpa-b1zHtSV=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMBaJmWJLkIJ0am09rXPnmcCu3Q9jZlyfHUL8nD=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNG2wByPU2CpjVNx_TspYiRJPFumwBaQPqmfbaN=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMxAU3VNPHJEd5VetlMNEPxqoi3ZG6nyWAWEl3u=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNZIvTeVS8EVX4uOTBT5Vjk4TFRlyP2kbwtgiGp=s1600-w400
SpringHill Suites by Marriott Paso Robles Atascadero, Atascadero,"900 El Camino Real, Atascadero, CA 93422, United States",(805) 462-3500,4.6,132,https://lh3.googleusercontent.com/p/AF1QipO8fEbS7ay15CRk397OBJRvn3AeM8-gXuVzhncT=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOd3EKsZh-RdX6jf_389ivS4Lbv-S-Hgxk4oZ33=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPx3Ide1aBYAuQRczPaBL80FUA929Cyr7fv6XJU=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMKZszlDu99uxa_gzhhPwpQ3zqyCjwKSgaAGmzI=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMqfJJp96i8ZXzN9EPeaXx_gPop9ZKASCGjPsWp=s1600-w400
Motel 6 Atascadero, Atascadero,"9400 El Camino Real, Atascadero, CA 93422, United States",(805) 466-6701,3.9,152,https://lh3.googleusercontent.com/p/AF1QipNplHdVHn8X5AOcaHhfmNFB3dFuqsi0F5JrIF2h=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPO1640mejIJIWdWzm4ZRpVaZQwmJZXwKxnc9Bj=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNHeFwLpic-R7UthBvmdH-p9xU9wUbrK5l6JxEC=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNm7sWOAraTNB62PsplOWcz-Alc_iDSIYFt7ppd=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipObiMx36-9aoUm5-Tsc-6QqmjmB1lmstGB5xiwg=s1600-w400
Holiday Inn Auburn, Auburn,"120 Grass Valley Hwy, Auburn, CA 95603, United States",(530) 887-8787,4.2,162,https://lh3.googleusercontent.com/p/AF1QipNP4xlMfOiRnegPwsNOtcg9zrn4eU2Fz67MNGxc=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNjWdGkmJcwLb_-errDX221j0fBao_I6XLpWqg5=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNJgdMPURunINeNqdwAfuxEpvb90lWMjTjf2ev-=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMUG3AlOYbXLZtfhX4WWd5IBujQ311-YcNsAk11=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPejhn-2rJ21I9dpQMPeplS4YR4OOnalowbBAMw=s1600-w400
Red Lion Inn & Suites Auburn, Auburn,"1875 Auburn Ravine Rd, Auburn, CA 95603, United States",(530) 885-1800,3.7,139,https://lh3.googleusercontent.com/p/AF1QipNZ307JVQYDvw5FmrO27amJel1EM4ehOxp7pH_M=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNyCV-6UeCCruR7R6sxcNMbpQmGUAbTeZSFjoft=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPnc2CmTLvCvvqc75LR8oenrhj73PmKxyRG9kzB=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNJGfGYSPTHC0Z6YuflLWKBdiCwWlBpZ6Y5-8hD=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOkdqPbKYDSqxNd8C5cAlNJFZfye1Sb57Tck5he=s1600-w400
Motel 6 Auburn, Auburn,"1819 Auburn Ravine Rd, Auburn, CA 95603, United States",(530) 888-7829,3.6,148,https://lh3.googleusercontent.com/p/AF1QipMZFG8lO928J05EfqLx5a0T_xJ_iAR6Bnp-zsWi=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipN92i8ELoDgHRsvVi0eqiorCrBt7OfsqTDu249f=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipM8y2FhdQEkpJHU7IXEJBOnWzik36LEuCN2LojD=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPis01ypjJPS1e1vD-sR7pzHL59SbK37lcfo_va=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNfhL2poOvzWPGxahSf2Nev3H9GZbWR-ftVshP7=s1600-w400
Best Western Golden Key, Auburn,"13450 Lincoln Way, Auburn, CA 95603, United States",(530) 885-8611,4.3,104,https://lh3.googleusercontent.com/p/AF1QipNbvCXx3mYhaD8EWbtCeFBUgqOUs9Tf7frpQviz=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMCIVPH9NIuMyCg21JaGPTn6-_KbkNcjhyoHZLY=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMIbX4fP_QEXBCC1kZhvFTlR3KmYiHw5QhzhNsc=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipP6fCv-BHyKJJrIjUyNA-yD1mpzeVIXn7VC1hM_=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOm-WiK8oSr1_SpC62kRrOwx1Hrr8cjpMi9XDAy=s1600-w400
Super 8 Auburn, Auburn,"140 E Hillcrest Dr, Auburn, CA 95603, United States",(530) 888-8808,3.1,116,https://lh3.googleusercontent.com/p/AF1QipPRgf7ySe_FUztRdTDrwIogJB7FxwTaP5PA2TP4=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOepgDoM0zvBLv8ZaHjXvrdXqPRLl4Pi0wVNUM4=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOe3n7tj92yTCIEE7GTpooAl3uk5IqenJ0uH7-Z=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOhDJK3JZeewi_UuPd6hs_1be4-d-4AmCBQD4Um=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMcQiVkJCuMjz-MSJOmcAIek5OHi-Z-8wpayZ4w=s1600-w400
Pavilion Hotel, Avalon,"513 Crescent Ave, Avalon, CA 90704, United States",(310) 510-1788,4.4,154,https://lh3.googleusercontent.com/p/AF1QipMaYf53KVEC_DoTWnXXaQ65jWhoR8NCK3T891i2=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNkWNhGKZsktBxcnJLX-a6bTvcy2AbHW5jgJvgv=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMjEhnGaUnH1_Rie8T_BjY2bdgiod3go6gIMB8e=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMYXlw1XrBT0pv2GrQ-JQ4pr5wHjxlRLNbYgj4P=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOYfaQs0o3ln0DUzeupXCF2Vt4IP9RN77y2_7HU=s1600-w400
Holiday Inn Resort Catalina Island, Avalon,"888 Country Club Dr, Avalon, CA 90704, United States",(310) 510-0325,3.6,108,https://lh3.googleusercontent.com/p/AF1QipMTfm73NKj8zLlVRBkTjj7olpg0U1D9GS9KfpQ=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOUTINfmT9SZdACQC8VOOnpX0Jyinsgi9DszQs=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOjwcFuR2NZCGShr-fp-Jb6zEbCXKGiG8vbAVBC=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNFwjV5JZFQAs2qJWVUW7a85bFwMIyiRx-BNGY=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPmeF4VH5aD0I3xUiM4Al7JG-f22RVCmgLom9M=s1600-w400
The Avalon Hotel, Avalon,"124 Whittley Ave, Avalon, CA 90704, United States",(310) 510-7070,4.6,190,https://lh3.googleusercontent.com/p/AF1QipPkI3i5Hglt3Ev8wbPHXnDQcISeyA5BYS-tCV4S=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMq1Da7CJGCqUtDbWttQAOaVDglFK7TKoDqhKy_=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOOG6h29XGu3BAGEurRWgXG0RYLK2Lx3DHsznlP=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNC6MBECgCnTau19J7y6olw8-HpB_s1SbKiynno=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMCS0gyqqfX5N5vxD5IGWNeumZ2S7jZKbzqgkhJ=s1600-w400
Hotel Catalina, Avalon,"129 Whittley Ave, Avalon, CA 90704, United States",(310) 510-0027,4.1,174,https://lh3.googleusercontent.com/p/AF1QipNbb3da6t6e0NSnJWzst_y_t2vMfyhl77mpU_ZG=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNPUfGaGTlMzA7vHj3Fr-wGKuMb5eJUTHNSp1gM=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNxNxErcn49jnZWHzKwhGv7iIjDyQVvo_s8CZjt=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMnkqhQkRfruypXtG6mWJWLijZfEexWpx79840C=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPwppeJdxh5ALqb9OZrnAWKw-gq6JBOJT6OrWmO=s1600-w400
Catalina Hotel St Lauren, Avalon,"231 Beacon St, Avalon, CA 90704, United States",(310) 510-2299,3.9,102,https://lh3.googleusercontent.com/p/AF1QipMg9hq-_bBIp7dmmsn0-wnqGbLtV1HtGIwnmYn5=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPVuW6hBgTYL41htSxHrz2N2rWPuQ5-Oy-MU0E-=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMPdRAJZMuOSH8hDcTVlAqk3Kp686a-G5-mwU9z=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOeQOyKn7D9w07EFMvhdF1H5EEhdTVvHPfTgg-E=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPzzkN59LWIGG7tzoZ9c4ioyg7dXpCdYoLaj5W4=s1600-w400
Avila Lighthouse Suites, Avila Beach,"550 Front St, Avila Beach, CA 93424, United States",(805) 627-1900,4.5,146,https://lh3.googleusercontent.com/p/AF1QipOeBHEhtuqt4-rpO9S5KpVRFvG2vJsXSZvltF68=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipN9ZYhL0AcvOL6aL0nZJwWaxiwyrDOqk6fL_Eas=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPe-WjPyVwz4UI9-fWHTdjCczwfU_k0y1fOhBmL=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOs1l1sXspSDIrCzcApBBzAmcpy9EJucn4pgSau=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipN1Ki6dBz6BdtMNbEpOs30DMQjVufDT1XGyVihP=s1600-w400
Avila Village Inn, Avila Beach,"6655 Laurel Place, Avila Beach, CA 93424, United States",(805) 627-1810,4.7,123,https://lh3.googleusercontent.com/p/AF1QipN-4crSeyK2mUeazfBicG1glQVCj92KPktROx-2=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipP7ZZeqyg2MCzjxMc8wzOIXgeIUDFEEvGUDVlAM=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPnB9DUgGUGe81TxqyK4dPl0bIctya_v0gpGPy_=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPWutKbVV2DGS08_x2WFvwDafrDUmYQogJIxUpI=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPIPebLwgTvK1--yi2wA2UcNbdihhFzd3O3d8gS=s1600-w400
Avila La Fonda Hotel, Avila Beach,"101 San Miguel St, Avila Beach, CA 93424, United States",(805) 595-1700,4.7,107,https://lh3.googleusercontent.com/p/AF1QipOfKFoiUpoiiyyXY7h1Udk2VLS7BY8ZPehDSsXX=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipP0PDjaLQ2qABW6Bk9OESA6HbIyGpSkuLlPIRtT=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPJPVR9LJKoeV3G36ym6qWRewRJ6A9hfkBf9syp=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipP7jvDXdZlGDxdlTbLaG7vr1ph2H60Ab0PTcWZp=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipONcTOwqlxx0a2sjmQJOqPFjUV-AN8mKnfAvZkW=s1600-w400
Spyglass Inn, Pismo Beach,"2705 Spyglass Dr, Pismo Beach, CA 93449, United States",(805) 773-4855,4.3,158,https://lh3.googleusercontent.com/p/AF1QipNah1kg2Wwdc7PcIgv2h_IBu2WX44o79xbJe-w=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMqbXiNmEA8F1KKasAqQL9mXvEEfkA0X9wXE1M=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPoJkrv2VYnhXiF84cUgRp0WK7eFMHu729O3nY=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNmcrvN30yw8FlFza5mv_N7yc6shEAzvQVR4_Y=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipP7yP-Yl35gFBk9OHVnnUU0gaP_xHk-d66UIUs=s1600-w400
The Cliffs Resort, Pismo Beach,"2757 Shell Beach Rd, Pismo Beach, CA 93449, United States",(805) 773-5000,4.3,109,https://lh3.googleusercontent.com/p/AF1QipPbvlB8p2i_Y3XuxF846H1l70XHFW1mf9YmW2xk=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMWIBOpvthM2-7UKxPERgFL1dW5_MqvVKh7G0T7=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipM7H-RYtht6byq8R3vbi2n4Q_3TxxZFMlMOsKKJ=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOfrH4jzu3YKN4MMrBOohvviMhM8lA_mb75C-fA=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMqU-eJzhl3LkE03ajpnmyu3m-TrdIQ1rMErwRZ=s1600-w400
Americas Best Value Inn - Azusa/Pasadena, Azusa,"433 S Azusa Ave, Azusa, CA 91702, United States",(626) 969-4221,3.5,125,https://lh3.googleusercontent.com/p/AF1QipN4tWUGdB-sp3BZ-ims_dXId0OVw9zoRT5AtnjV=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipO2dK7If35fAa99T29C-vB0IfS0krCDdtz1oY0T=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMIb1qoVjw8h22WTwoy1HlNZT-GJJtO3CiODVuk=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipO58YWExrz7hetmRnMIgPc-GpwA2gYiCeYwLuWb=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipM6oFZprXCaPVGvxTGHsqGplBMJwmGbxusmKBOn=s1600-w400
Super 8 Azusa, Azusa,"117 N Azusa Ave, Azusa, CA 91702, United States",(626) 969-8871,3.3,188,https://lh3.googleusercontent.com/p/AF1QipPHoFmmC41s-F4ynk3-06z9dImZqoVF12WQpp81=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipM-OPj4PCYMeJFDgCfvT9eAjYhlQbiLp_IN1GdG=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipO-hlPaoDd_mk_7Lw1KzAHS1jx0HeRx3Rb7XmCG=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPN65-dWz8xBlKRAMYkIkT0-Rc_aREg52RFUwSJ=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOxedeQyOF7xJolV1sin5jy07WmNf1bgnWEG28b=s1600-w400
Stardust Motel Azusa, Azusa,"666 E Foothill Blvd, Azusa, CA 91702, United States",(626) 334-0251,2.8,162,https://lh3.googleusercontent.com/p/AF1QipNf_twGwEwHZ0PR8zWgnTnTJxBQFII9u0CEs7el=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNJ3OomRPVpzowtF70K31N5W8SBZX7Kq5TZ6QAx=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPwsJzugV68kiEGgrp_VZcLRVs9rZecE9zPeJ2P=s1600-w400
Garden Inn & Suites Glendora, Glendora,"606 W Rte 66, Glendora, CA 91740, United States",(626) 963-9361,3.9,159,https://lh3.googleusercontent.com/p/AF1QipMqHEYvmcTPVSrdN_X_5Yptf-taK8rbAQRaSver=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOW5ptOPZnn6_pLRJPQ5yhz5Gbf0IHFMLWdAU8h=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMSHch9yk5ftOW-nF2UtbiXMjfothO0Sx1zUt7D=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOa0aKWLHh53Uv-PMmevNYlK_gUil6YAixWFp1r=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOz0iyZps43rE_KmWu9444IQjCmMxaXWk39Dnwj=s1600-w400
Holiday Inn West Covina, West Covina,"3223 E Garvey Ave N, West Covina, CA 91791, United States",(626) 966-8311,4.2,107,https://lh3.googleusercontent.com/p/AF1QipOMcZbDSyhtWUNrgT61r6NTc4STrdYDzmIaWoax=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipN9PLgqlEj6aAJmwN1tHAylaBQwsev2pW4X9R-U=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMr7cIMeP-nBnmyPXJPIvT32Pts0u74ylrEpWGq=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMiCpXifw221C0cnH_8QF0d95h5v3Y09gA-Y26i=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOkQGmbkB-mde5Lsi2Hw8fcqGBn9lN9BSrj54aI=s1600-w400
Wills Fargo Motel, Baker,"72252 Baker Blvd, Baker, CA 92309, United States",(760) 733-4477,3,116,https://lh3.googleusercontent.com/p/AF1QipPelSorBc3T20_S9fo7LpkI7WbDAu9fsbSA8p6j=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOgG4lk_iMnAwq6HaN4yv7mc2VGEjdcknHTZwaN=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMz5YDruCeLZOSqUjKjdjtMZFEZR8GkrjbnpnIj=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNAnCfpgRPRYlq5UgZlxvrSnJIehPopwwkEBNqF=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipO-bLeB9SLcJdXZGVlaGntBMHs0CvRzWFd_AICA=s1600-w400
La Quinta Inn Bakersfield South, Bakersfield,"3232 Riverside Dr, Bakersfield, CA 93308, United States",(661) 325-7400,3.4,163,https://lh3.googleusercontent.com/p/AF1QipNghSuKMS7S3gphAacQqumdR9xX0bcADKTYsZMD=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNg_IAX67d4qcAL2TKjRha3VvNzebQvU6nELZDg=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNvZhPRjrtdTXTllOmPKhGYweZDYfoEilUfwx09=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMGDjd_PJa55tabuNlUOHZJIU5Syt8QYtTnQdmR=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNg6FZ21cDOgi133AwsRfeKZSe5JCeHxfUbwjDw=s1600-w400
Hilton Garden Inn Bakersfield, Bakersfield,"3625 Commercial St, Bakersfield, CA 93308, United States",(661) 716-1000,4.3,196,https://lh3.googleusercontent.com/p/AF1QipN2fZkP0-TnyfDmyhQRMA9N3yVPpagpzHpaEB-z=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPkihc8Rv_LwyDVa0fIvNYkY7rY1KXO9RIARQBA=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMMTkc6J1FhXJ2hB5eFNRh5S6JvHWO4SU2WQUzT=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOV0YeThN7KqcI502UaeoPk6jxrM8aMN9Eegped=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPZ6M6AQ_nZmfzDTKmOB-4-5bEzREwODMAt759r=s1600-w400
Bakersfield Marriott at the Convention Center, Bakersfield,"801 Truxtun Ave, Bakersfield, CA 93301, United States",(661) 323-1900,4.3,151,https://lh3.googleusercontent.com/p/AF1QipMh28pl7QvOkSmYBabqLH0o4SjbYb-EixlMrNPR=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMSSGu-vj4Q_uvzFG_yT8i6pwERKH1CJdVkkuND=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipP1GRqCxn5juChFNe6QRLUt6-U72nenx99vsdHo=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOpFdoVRwxYNsG1epdRUkSqIyB6uwGAk_8QOLJp=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOP14v84LYnFUvzsYMqE1ipnvJhWuw4Vb0o2jgN=s1600-w400
Four Points by Sheraton Bakersfield, Bakersfield,"5101 California Ave, Bakersfield, CA 93309, United States",(661) 325-9700,4,184,https://lh3.googleusercontent.com/p/AF1QipNB7PBqQx053xiBAlOgagBeqkGzgp0K_wln8670=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPD4qRKa-8idtx9stBVCm8Gpnd3c4RRL7RGkV-I=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipN59Ae6_8bG1m1y8bp0aBfgFIG2ZmktIT07Zkb2=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipP1_5kR5Hi8Rt5VhlF-uUu6Mj7bjxXLied3ggBQ=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOfBwA915sEkcyt3PoqpMM1Ku1oBwtZHcnUhTSG=s1600-w400
Best Western Plus Hill House, Bakersfield,"700 Truxtun Ave, Bakersfield, CA 93301, United States",(661) 327-4064,3.7,184,https://lh3.googleusercontent.com/p/AF1QipPUevlYknF3GXdY_8q_VO3rCPyNILlMRpsTzJf8=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPu5nyrIIOpwDcE_d7DhQ1wPuX1gP7X8p7CZGTt=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMj_Xd57KWmgvGdqGS2r2Qyq7DNZWnlfqF6wKd3=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPFsF_td7rAkxwzRqa3BY9HK9lRC--B0YytEouP=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNzuytAIB5C8LDyEwaq8vF9VZ5_0KfuuxTEp6Zs=s1600-w400
Balboa Inn, Newport Beach,"105 Main St, Newport Beach, CA 92661, United States",(949) 675-3412,4,195,https://lh3.googleusercontent.com/p/AF1QipMcjTxHM4W-vKa7nof_iym7x5JQJD5jF2_a8blV=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMTtSwCIQioAgKQCXEKWGGxN5wURT8Xq9Bz6vuU=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNJ-Ak6Fm7dgXa0unXH5njRpuHXBvCuem90ckpt=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPPsvfRZDn4AW1XyYdo0Zy6206rDl5auelMIyl4=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipP60QJca50zvbpz8ec7zLI2JZlWxgxYT9vKRgPJ=s1600-w400
Holiday Inn Express Newport Beach, Newport Beach,"2300 West Coast Hwy, Newport Beach, CA 92663, United States",(949) 722-2999,4.1,129,https://lh3.googleusercontent.com/p/AF1QipM8QVivjvofjzDpapJvmH8GL8i0O2RukfMhByvy=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOiu957u0aGol7nsHlY8-ix8OHGnoEraoT8YOdE=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNZoWj034ZqjZSMZiOXgPj4lhrJ_xCJ4upML6_D=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMdWuXuiinX664NAirufiFSlS_-6HTpz5VTf6hA=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNV5u195vzRMXyIomjRPwdkoUSsds9vSBN9iLRu=s1600-w400
